0,0,49.47826086956522,0,0,0,0,0,0,0,0,0,3.5,2,1.75,1.75,0.5,1,0.5,4,0.5,2.75,0.5,1.6666666666666667,0.8333333333333334,1.75,2.625,1.125,0.5714285714285714,0,0.5,0.5,1.5,1.1666666666666667,1.75,0.9,0.9,0.9,0.5,0.5,0.5,0.9,0.3125,0.5,0.9,1.75,0.8333333333333334,0.5,0.6,0.5,0.5,1.3,0.625,1.2,0.6,1.1,0.6,0.625,0.625,1.2,1,0.5,0.5,0.5,0.5,0.9166666666666666,0.9285714285714286,0.5,0,0,
0.6,0,75.68367346938776,1.45,1.55,0.95,1,0.8181818181818182,0.9,0.9,0.9,0.85,0.9,0.9,0.9,0.85,0.85,0.85,0.85,0.9,1,1,1.05,1.05,1.05,1.05,1.1,1.1,1.15,1.2,1.25,1.25,1.2,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.2,1.2,1.15,1.05,1.05,1.05,1.05,1.05,1,0.95,0.95,0.95,0.85,0.85,0.9,0.95,0.95,1,1.3181818181818181,1.05,1.15,1.45,1.8181818181818181,1.4583333333333333,1.85,1.85,1.7272727272727273,2,0,0,
0,0,61.3974358974359,0,0,0,0,0,0,0,4,0.5,0.5,0,0,2.5,1.75,0.75,3.75,1.25,1.5,1,1.1666666666666667,1,1.25,2.1666666666666665,2.75,2.75,2.25,0,2.5,1.375,2.1,1,1,0.5,0.5,0.875,0.5,1.1,0.5,0.5,0.5,1,0.4166666666666667,0.5,1.1,0.5,2,0.5,0.5,1,0.6428571428571429,0.5,0.5,0.5,0.8333333333333334,1.1428571428571428,1.4375,0.4375,0.5,0.5,0.5,0.7857142857142857,0.5,0.5,0.5,0.5,0,0,
6.544444444444444,0,47.91025641025641,3.1547619047619047,4.095238095238095,3.5125,3.7,3.425,3.5625,3.3125,3.6794871794871793,3.5641025641025643,3.8076923076923075,3.736842105263158,4.407894736842105,4.148648648648648,4.5,4.405405405405405,4.361111111111111,4.277777777777778,4.388888888888889,4.285714285714286,4.042857142857143,4.014285714285714,4.057142857142857,4.114285714285714,4.176470588235294,4.176470588235294,4.132352941176471,4.338235294117647,4.257575757575758,4.196969696969697,4.090909090909091,4.015151515151516,3.984848484848485,4.03125,3.84375,3.640625,3.546875,3.370967741935484,3.2580645161290325,3.1451612903225805,3.096774193548387,2.9838709677419355,2.85,2.7,2.65,2.6,2.6333333333333333,2.7,2.8666666666666667,3.05,3.1166666666666667,3.1166666666666667,3.1166666666666667,3.1666666666666665,3.183333333333333,3.413793103448276,3.413793103448276,3.6964285714285716,3.6607142857142856,3.6964285714285716,3.875,3.857142857142857,3.875,3.9285714285714284,3.814814814814815,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
