0,0,0,0,0,0,0,0,0,13,12,12,12,11,11,11,11,12,14,16,16,15,14,14,14,14,15,15,17,17,21,16,16,16,16,16,16,16,16,19,19,19,19,19,18,18,18,18,18,18,17,17,17,19,16,16,16,16,16,9,
0,0,0,0,0,0,0,0,6,8,7,7,7,8,10,9,9,9,9,9,10,11,12,13,11,11,11,15,11,9,10,9,9,8,8,7,7,7,8,7,10,12,8,7,8,7,7,7,9,12,14,17,17,18,15,15,16,16,17,15,
0,0,0,0,0,0,0,0,4,6,7,8,8,8,8,8,8,7,7,7,7,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,1,2,0,0,14,16,13,13,13,13,12,13,14,14,14,12,12,12,12,23,25,24,25,23,20,22,18,18,18,18,18,17,16,16,15,15,15,15,14,14,14,13,13,13,12,12,12,11,11,11,10,10,10,9,9,9,
0,0,0,0,0,0,0,0,10,12,12,11,11,11,11,12,13,13,13,13,14,14,12,12,12,15,14,12,15,14,12,12,12,12,12,13,15,15,15,12,12,12,13,14,14,15,16,16,16,14,14,12,12,12,14,16,16,16,16,16,
